Id,SalePrice
2658,11.770090261740862
2718,11.938662179252706
2414,12.262799232267504
1989,11.54165255511878
625,12.039847826633496
333,11.514335134675395
1327,11.557445844392095
858,11.899272603428455
95,12.086038223936374
1568,11.997195081555624
2482,11.973984629938533
1364,11.71040557012965
2584,11.891250313412845
818,12.565751825741321
2673,11.844047462131606
2089,11.731065067429444
1297,11.85613964014839
790,11.68216264309041
2616,12.113526270763428
720,12.07802055139992
222,11.915118046519638
557,11.749496820467387
1148,12.148366176241325
2766,12.008969881068415
534,12.12623065341525
1452,11.71907783706711
630,11.633510924159545
2648,11.6066807110971
125,12.006809022205717
1904,11.114817537147104
1670,11.582523097397763
756,11.466337923208654
717,12.16651525212825
1032,11.932372614610042
852,12.26451534853061
1731,12.03001990414107
2639,11.549879695149976
2071,11.448088607062443
1267,11.779276298548059
1851,12.105104548023702
567,11.95033003442139
2439,12.246740155939218
1898,11.899438499855554
647,11.964186658906915
2256,12.31267056429331
979,11.429638977612466
1444,12.290298189769414
2485,11.7128829056557
157,11.792294301235598
88,11.687605799151145
2003,11.620250421767922
186,12.170992915752947
1425,12.377194761563768
2695,11.722269618146239
738,11.55904498648133
395,11.971695213064526
1353,12.014732731757697
1878,11.797670980472805
390,11.929023784157815
1456,12.368768486560365
1103,12.66255473704152
1387,11.724258586939992
2070,11.795586847784255
1199,12.08202514394177
2479,12.085624863519094
501,12.612887933240513
2362,11.440278134702957
1718,12.080649999079553
2188,11.476725517439915
1483,11.910066416625147
2557,11.481059350737752
437,12.854780882933248
2224,12.167843027566189
1628,12.085373044485646
397,11.854307373319466
587,12.130891072211728
971,11.819124083135891
2611,11.875646436143628
1887,11.575819581563652
2399,12.791886339876951
2148,12.179204775541223
304,11.641397268759887
1997,11.707208492388702
2817,11.646884939145902
1431,12.182940781326227
427,12.596527005228134
263,11.739043288514882
598,12.013426429265584
2895,12.322606182534495
687,11.810911559898887
1822,11.82768825911606
2191,11.526034972836086
179,11.683188620752631
1009,12.233192058200379
2010,11.73693682954974
1991,11.802306939358637
1411,12.092237924241774
1721,12.225694583297496
1144,12.149798462494191
593,12.334860344735514
575,12.724174411427303
1249,12.030927165616912
1604,11.697827060967414
1064,13.279574793795149
1923,11.916644996806493
1988,11.63737604630174
2325,12.045157812440802
114,12.20509904121384
2700,12.04600200510332
217,11.66424981848767
343,12.006589853401655
386,12.262985783460799
2005,11.614902264852605
2908,11.793733456950793
1814,12.391572259432685
2446,13.418261295332247
208,11.806424450974923
1679,11.61887870024033
822,12.714327154558264
6,12.168814151737607
1781,12.918961929806063
2397,12.484605200309211
2340,12.652390545872642
1618,12.078093177397115
2843,11.708204261002496
1061,12.830836784889955
2786,11.765487810534493
1935,11.827713919137162
1341,11.613240295484045
521,12.44359828868234
2136,11.817901571884025
996,12.187978839730782
227,11.841574786641454
135,12.079552578217616
1167,11.942125940996442
294,12.259653244567282
1776,12.146091123319009
540,12.008393284859705
1717,12.069225237180962
2303,11.800734922982507
116,12.068150171339722
127,11.800814236689902
1371,11.78996998791832
1014,11.889473944264141
1507,11.590662695530769
702,11.70970149445095
750,11.874922386888024
261,11.977661504193964
1559,11.308202898151357
577,12.31187959009265
2812,12.187217872675092
2080,11.975762912856554
1368,11.559672773771927
2376,11.733332461384071
659,11.653442256293907
1235,11.821474878720622
332,11.343768608175601
1917,11.874761088961137
2094,12.44021009617142
1460,12.459312368194473
1471,12.269384663298117
1509,11.742808443775345
1922,11.772257589126601
433,13.279943896001585
460,12.400213929001985
1116,12.357906125416424
1137,12.01535746405396
53,12.078304966633
2354,12.404187577502153
1475,12.179054818640683
1761,13.622731165569869
842,11.858741196507415
2739,12.009090572953664
2509,11.898180959401627
1007,12.245443449363584
2610,12.14116952415311
1952,11.491316762852946
2719,11.942033631744824
2921,11.421838958087035
1966,11.853273877908606
292,11.5208856876151
1204,12.142183340975652
1829,12.468035989553995
2419,12.131373141126415
391,11.92137377541471
798,11.689651376452918
481,12.229501577120551
193,12.121757344722164
555,11.684281855905782
899,11.084476628726062
2357,12.134067749042106
328,11.746255036046911
1356,11.631544406632036
1154,11.624393744391227
1730,12.02237355199427
2249,11.993341392664863
1119,12.494903575182915
2856,11.813249340618542
1394,11.774513174068838
2587,11.797173336935664
61,12.653059230172863
2661,12.000633396566963
2711,11.822794981490908
1147,12.080250183399126
757,11.750533373266446
2623,11.535774017759854
2378,11.803948953241164
1413,11.932070646563288
1722,12.253091194049867
1112,12.225580109236155
1623,12.164228673876648
1201,12.125435820765588
1513,11.667307800338826
957,13.510700383652273
1171,12.492869818439244
1145,12.176833338252928
2726,12.397988496128654
703,11.907722800492447
760,11.475114667456197
1964,11.920160834844575
2512,12.11855833504994
159,11.853420782668282
1281,11.991080444596976
468,12.088411690899656
290,11.754147860765547
665,11.539691324761392
1463,12.438739480457112
1792,12.286934258401052
923,11.843616971142353
500,12.429680741395382
1408,12.005622087878711
331,11.423963332379529
170,11.643906714817414
2192,11.5597620282388
2571,12.554535080118255
2314,12.048564471466802
2647,11.507687917374465
422,13.066694862507227
2457,12.77456005660263
1838,12.152540558391726
2805,12.403856534698273
1645,11.96812778907169
1711,12.570036849374842
2825,12.435074097524108
322,12.742619978014572
2103,12.4050203584227
342,11.685424862691342
600,11.76905408319984
488,12.040398630226832
1725,12.547367700195366
2246,12.463549328611053
2847,11.941582792844331
806,12.420015360557876
530,12.29434499820237
963,12.12921725305918
2678,11.442683905956407
171,11.357385748261164
2401,13.053578553006442
805,12.35427340702964
2259,12.445267116795828
1748,12.173065547345987
1361,11.823212640138681
1677,11.609119759927017
1406,11.9215919511404
2322,12.417253752804715
688,11.914365676534896
143,11.838888553918151
804,12.298107505172727
1214,11.91048731422867
2828,11.889705793660232
1999,12.012302468024096
2467,12.120456141671653
2665,11.955372444259956
1538,12.936470630267019
398,11.66701120869824
2822,11.85532072353752
2157,11.883285720140185
1856,12.148250837480857
1269,11.556914890384943
2570,11.679497706165822
2320,12.381995652866136
1517,11.830827038234178
2304,11.66200548303566
1312,11.512986876771716
2012,11.778243278390232
506,12.417781592518846
2865,12.273631833580195
2367,11.531105408056732
554,11.381012618835145
238,11.79571698635539
1954,11.702670540571932
2488,11.771286145277246
2291,11.330603019376964
1969,11.611551625197603
2725,11.952047904185916
1482,11.901083088555806
2763,12.172174573477033
503,12.42992386496682
1584,12.435037279874392
1531,11.738130273430341
2210,11.979429995823443
459,12.651179370647581
556,11.75242664760396
1347,11.726820835128061
1290,11.330441332169288
1388,11.477757182217886
1571,12.98547222325505
2754,12.154953534775018
765,11.816559901412276
2494,11.73737259265486
2870,12.331402513027836
7,12.28126609413454
1114,12.340655366048624
2418,12.526372422208919
291,11.70289571253383
18,12.620582471845939
39,12.819698581330933
1001,12.393067069940313
2442,12.341231192364287
616,11.718593166653621
2680,11.14809925596417
1414,11.826731912087446
289,11.909257514862341
40,12.330968358119007
860,11.74786702187238
409,11.847274721259824
673,11.89218007792651
2427,12.08323131414524
2036,12.275803266424917
2564,11.837085320665217
642,11.918647816888376
1008,12.130158373273316
1908,11.852723218007167
2519,12.127374788386746
1369,11.461402456099751
2855,11.952862155058185
712,11.576629295395664
1943,11.52067768091414
1958,11.735958489276417
107,11.988019738117842
2295,12.167708952153255
704,11.413148551337562
676,11.800096746296287
259,12.11276754743662
93,12.555776755529767
106,12.372719377531258
2315,12.072023539523395
1050,11.61335506047991
1095,12.2255788150239
2709,11.862384964324628
758,11.635654005191537
1496,11.95150243113384
2370,11.709178924869292
2458,12.490698340339678
2733,11.804954162729153
161,12.610850591218092
726,11.916649432801023
845,12.232125867504521
947,12.443912188927262
2232,11.485269454598921
2563,11.891053307254046
2299,11.733740521212058
211,11.319581894062114
605,11.940012917142244
1478,12.220367334629689
2247,12.477766403480558
2274,12.214950445182144
2869,12.237729025646574
967,12.285874706179017
2656,11.674432109595346
667,12.119379031787565
1042,11.599114505688789
2023,11.959341196128623
2447,12.949593807574162
2055,11.796071371959203
2275,12.562093736512258
2204,11.998236084811085
1563,12.474888980212583
483,12.152893814592925
796,11.819852135449342
1526,11.962155399507818
2042,11.658593159968797
442,12.71013894556782
1693,12.64093024490011
1468,12.309152321426767
1430,12.169504990495906
2605,11.778000912969256
1529,12.197599493653053
335,11.87381918268383
1287,11.712757966082416
31,11.47339132866524
1785,12.596138869108419
82,12.017528921504027
2620,11.659633247551948
252,12.11005866657965
721,11.156579562653953
2165,12.066151764661212
2316,12.16764364195054
775,11.762191506856567
1558,11.42574448106386
17,12.341749422021369
1022,12.278602608952353
925,11.716181560529295
438,12.441565590068803
1270,11.808058842025375
1272,11.739224876806531
215,11.815190787407152
266,12.351277534426167
2402,12.4943903112996
1250,11.782190899356683
1984,11.649677590374747
1279,11.876376270537001
377,12.524199324485075
1252,11.59875913308343
2156,12.517757886713053
499,12.687468874799611
1374,11.732192226110557
2898,12.409310389719328
401,11.662389626260772
2721,11.90326443383128
2078,12.429181028940391
2589,11.773351203977539
1946,12.296222270863066
1334,11.702740711152584
2781,12.274779133475764
431,12.878219599423396
576,12.180537103096515
1474,12.272011397116014
2254,11.869312937767976
2155,12.594668677666979
885,11.505444492814531
643,11.87122227094625
1944,11.736896142171162
480,12.181398946985635
2845,11.496624048353333
2387,12.604742859684643
2407,12.14991623890729
2527,12.015609796960929
2514,11.94270325585951
629,11.76525452728918
80,12.27326167579734
1876,11.807820474620463
1546,11.687886212362361
2518,12.012948496625073
2347,11.999395637488346
783,12.33896872849478
1322,10.928145557863004
194,11.374840707711037
1770,12.56558801821486
2143,11.789853097548917
1229,12.264810467918322
511,12.543291895157225
46,12.246430789060877
1348,11.917070275496338
2465,12.11097767478459
387,12.324809982377609
873,12.32033711375158
1918,11.758169645042413
2764,12.423260972122112
2184,11.75074998640366
934,11.862330249093736
1920,11.744323491417386
2631,11.867564914621232
1768,13.664393531027914
2040,11.64582468842807
1749,12.280759942707377
834,12.36352556613809
1457,12.35416863698373
79,11.732175775150719
2302,11.766312205691692
1817,11.928405124769766
2755,12.3185105791547
359,12.081708006039792
2059,11.618534899399775
2092,12.410681755847248
2516,12.288881223249149
150,11.711712731792977
1656,11.820638574917945
83,11.473363893079776
2411,12.030174978656236
795,11.257428247621844
2312,12.300656241799516
2917,11.549093404435903
1624,12.09937255995225
2215,12.717575614738621
1211,11.885898465881146
1485,11.923754372496175
1024,12.066493821304991
570,12.137837787146644
2874,11.858631446627589
700,11.634820273819717
2756,12.191738443570248
2022,12.034494735351709
583,12.418452680122225
2392,12.831182690395087
2424,12.080628178463387
212,11.526649447848321
736,11.720649874907457
1610,11.969024164116943
890,11.713608053055905
467,12.083603127471527
578,12.287187450602108
1747,12.201746310728343
1149,11.989208874956647
2758,12.400759094673688
857,11.86143437328837
2219,12.5697117113004
733,11.514801478487275
2909,11.691519403746613
1798,12.412726710177397
235,11.643498879236132
2366,11.762954200181099
1027,11.812654593888922
1195,11.811043092380473
1303,11.101398330690484
148,12.095668646124889
608,11.902462408077474
2515,12.168064790308264
821,12.485283467025857
2500,12.47062436452814
745,11.549820336502405
741,11.68238914882412
1611,11.569514989235186
2532,11.754452062765095
1081,12.368441814431469
1692,12.991727237649478
2520,12.023110677701546
276,11.608264886327632
1992,11.769389574479737
663,11.07256849221571
418,11.77696888818228
1733,12.154986655477817
2359,11.924015282279733
253,12.113320927611463
1518,12.093986425631755
2035,11.78636634305752
2919,11.293106849377557
1540,12.485462011407495
2120,11.85656028389269
1674,12.052240122136254
256,11.943605087291607
2361,11.542408517116773
978,11.404346791165977
2280,11.856682549795273
2095,12.345611263235055
1709,12.721420967167752
2801,12.486305642658007
1246,11.710983741087032
2373,11.510406735676451
1055,12.494462806746654
2017,11.718961888960507
1099,12.471015593729582
1344,11.323091419464555
835,12.131136420572428
1117,12.20388432738657
2043,11.43440331569931
2085,11.778974382443332
410,11.900321166319834
2650,11.68949257709768
2867,12.059803433716988
1668,11.649677961907352
1161,12.010603921148059
2122,12.057923453842555
2539,11.92542930054183
1047,11.895493375196672
1445,11.749961180734376
541,11.735518608232168
569,12.203632133122447
1276,11.714566163395594
918,11.92155095040876
326,11.96874340059308
1936,11.780191850265776
895,11.54017533808819
257,11.880272006366544
1241,12.072422986204591
1545,11.703575542477653
1189,12.075701846893534
270,11.87561489102931
2066,12.04863920237406
693,11.620526054362502
1259,11.786522722485289
2916,11.870363322635347
2321,12.608880174916619
1977,11.398483999064752
1895,11.899154967674853
1240,12.045216544526008
85,11.884685752473827
1823,11.643482288450281
825,12.629838013617325
110,12.283744662451506
697,11.665447883080041
2297,11.693995462419725
1231,11.822732023955782
1355,11.737697215084852
968,12.794178926299942
584,12.307717085376133
1315,11.674369873651639
1606,11.896706227310283
206,11.475604520708774
1685,12.742609239708989
2016,11.737995984576324
869,12.20588743622191
2135,11.748907063670629
2346,12.099403451991071
2430,12.347442794664076
2198,11.422926036222554
2652,11.728824606668061
27,11.630048987655817
241,12.032685063603354
906,11.695514547869763
1506,11.618010235012466
2098,12.876802676949199
1435,12.29571639414606
