Id,SalePrice
2658,122756.34709573591
2718,169678.13814872756
2414,214208.91050938377
1989,101380.49667399722
625,179784.84742027597
333,88620.54349746161
1327,100500.43106061942
858,143434.58424955703
95,182063.73688407187
1568,157308.95940366376
2482,163693.51872930737
1364,110791.20578847657
2584,150262.3864816098
818,271192.70745876664
2673,152742.0444986653
2089,124832.62986651277
1297,152035.15807767506
790,118783.65904042072
2616,183928.6883507163
720,200243.3305084048
222,142748.44093321884
557,127549.39294770389
1148,196520.42254684278
2766,173282.8847118312
534,175234.66613547676
1452,115632.79777296443
630,134368.2477397387
2648,117885.18641175951
125,161618.09176535322
1904,72555.9619561845
1670,105869.7621899586
756,93535.71887419073
717,243036.36218413868
1032,154420.88645617786
852,211114.48595428842
1731,180728.14037446593
2639,112474.4868702526
2071,88120.36632019481
1267,121822.57744615298
1851,179824.8670714749
567,152438.03215311616
2439,208241.79136666734
1898,136980.73498981443
647,146461.41934063382
2256,222867.08418431098
979,87880.93962582434
1444,220937.86464585183
2485,122796.01692781612
157,120653.92373461743
88,126229.44157528559
2003,112660.55008638032
186,183815.2900071792
1425,238996.5256450657
2695,115962.26757798753
738,105183.0255102623
395,145441.54080719562
1353,164979.18379066157
1878,137513.90121291927
390,158585.78377071762
1456,239708.48280304464
1103,323680.2760299661
1387,116226.50005971541
2070,138296.17571056596
1199,178222.24453798082
2479,179567.06337000668
501,304451.22442791285
2362,98760.95225379636
1718,187778.64520535956
2188,86236.55888397667
1483,153290.7154738818
2557,96465.85923120046
437,371855.01876570587
2224,187396.59090186382
1628,185957.35914406477
397,137627.54521528937
587,196691.0206199924
971,136666.17356185635
2611,150328.76047626612
1887,98839.53511428612
2399,375179.68857637764
2148,200783.65472046117
304,111534.7518958882
1997,120369.7310834427
2817,122517.10769021638
1431,193620.30522596368
427,308983.8507905654
263,119750.37669453256
598,176382.4279069144
2895,225365.044814493
687,123855.366909009
1822,127370.2316315277
2191,107940.16396476465
179,115909.61058049274
1009,211684.43220883582
2010,113315.2598343797
1991,135520.32222663634
1411,153770.704217491
1721,219449.06393368356
1144,187520.40793701485
593,219479.50848233356
575,296194.745751367
1249,175990.24444030764
1604,126717.85921164909
1064,564440.5140953251
1923,158550.22934673112
1988,97876.59865587947
2325,175005.52124187804
114,207819.81160449234
2700,160071.28214595604
217,133667.84854215875
343,164427.41517708104
386,227802.41261912757
2005,106627.14820126155
2908,138853.87332162872
1814,237912.48212954216
2446,776669.7277772359
208,145599.90852981873
1679,100615.02802144941
822,340849.52471977245
6,187604.5037718213
1781,422348.1078215715
2397,264061.6550281157
2340,301935.5333109809
1618,169670.80088455064
2843,114246.60566289586
1061,351900.2755533989
2786,120719.90913426709
1935,127676.02443769698
1341,107390.64913815726
521,261690.10190160974
2136,141045.9499283607
996,190586.89942133185
227,149255.05032807947
135,165761.6640208973
1167,153571.2337451723
294,230169.8853782386
1776,192783.00324536537
540,176742.1375892078
1717,186012.27939661432
2303,133129.8677340982
116,174636.40583030344
127,133693.57718560979
1371,123825.75428597604
1014,167135.84094927664
1507,93783.88374853211
702,129606.0743989456
750,134482.57947412753
261,155922.7538101713
1559,86833.07803799481
577,205713.05006860528
2812,196836.4911280007
2080,163945.0334283984
1368,103830.52649421713
2376,130812.2172437667
659,109338.29895453028
1235,128828.54060760887
332,83697.00655596834
1917,137363.80653210793
2094,257936.30649159112
1460,243126.968699374
1471,221998.15175842823
1509,125599.3468217531
1922,121196.6218836654
433,587479.9944568237
460,252230.96617739927
1116,236397.85971884555
1137,176455.83589670956
53,176562.29129169296
2354,238173.6419275803
1475,194553.25952489395
1761,847485.8654404072
842,139555.71135491403
2739,179154.61193508035
2509,153142.16391960726
1007,219152.6177296434
2610,170968.5448373959
1952,100813.95747515516
2719,161538.9386583669
2921,85809.8519973609
1966,133526.07145205565
292,125431.58610905848
1204,195139.97221721042
1829,242368.55398996224
2419,184071.69872580355
391,152363.00482837355
798,124060.94271331675
481,204263.09824162602
193,205843.86636637143
555,118275.83771369387
899,80409.50496627371
2357,181038.52042590204
328,128348.12022664161
1356,112516.89635695543
1154,114958.58817016146
1730,179974.47495935264
2249,158345.94729410397
1119,262558.01674763346
2856,137011.41515675202
1394,128972.0376712502
2587,131056.02981091858
61,319482.5236034079
2661,154849.16098494586
2711,130914.46710577546
1147,190539.98483125606
757,131165.1043760426
2623,92926.18735736456
2378,149807.26628928602
1413,130261.42741156514
1722,208594.3493062921
1112,210729.27767699503
1623,183304.5733432954
1201,183575.7786504402
1513,118357.72408172392
957,159711.0519590986
1171,277481.5290267815
1145,201580.9675250068
2726,226580.87178886752
703,133037.35172954694
760,92000.10922828673
1964,136168.38942555324
2512,176118.39415238396
159,150991.17476598176
1281,163479.19630028307
468,179307.30008424987
290,120901.97335245894
665,106687.89784279637
1463,253685.04481036428
1792,221684.45943953565
923,140623.00375773502
500,259409.60969852254
1408,151293.2179277553
331,83359.4466310228
170,117519.56057696066
2192,105340.06730515033
2571,322970.80567763565
2314,173655.36321796462
2647,91747.28044454764
422,461073.0943390059
2457,390371.04637000686
1838,195859.4076267886
2805,249419.93712553318
1645,158326.7478162417
1711,289611.1378426375
2825,249208.80074719302
322,345394.691793908
2103,246018.86287279215
342,118691.86501069994
600,118866.98119287365
488,180093.69042825262
1725,290638.6234803359
2246,250307.73649659043
2847,156993.09281803007
806,255501.2220653439
530,221805.40608707388
963,190079.18498284466
2678,95744.31895239264
171,83861.82072244663
2401,485575.08998470753
805,231238.10191517498
2259,233280.91899053255
1748,182580.71489750408
1361,130115.83944234677
1677,110651.12615787108
1406,154402.6466731802
2322,232728.3437306298
688,146316.93528175875
143,132994.28917189132
804,216493.36349960504
1214,162180.9647849731
2828,141366.7071158554
1999,188105.02149860372
2467,184136.4890366647
2665,145266.10493781467
1538,381709.30631804356
398,112923.23492489394
2822,146655.60526998324
2157,151075.1867385229
1856,194956.37876491307
1269,102344.422869603
2570,118058.52573107916
2320,232611.09246700862
1517,133326.74871772542
2304,118353.06929225248
1312,99986.87466080891
2012,138471.4435654336
506,249267.8671949513
2865,213677.93631659402
2367,103995.02212152853
554,103718.26501634729
238,127591.06357145483
1954,115987.36330046474
2488,121811.87823461062
2291,89761.69140534445
1969,101719.7114217933
2725,152921.2117324488
1482,153125.52601060047
2763,194395.06874903906
503,245565.13452761393
1584,258951.6066957112
1531,147897.94967951896
2210,163666.5704463552
459,321880.90712421143
556,123543.14201619747
1347,124563.55062104651
1290,86722.66663837168
1388,107165.6335455331
1571,226786.87006755854
2754,192161.24241520316
765,150820.2363790315
2494,123254.06767085772
2870,216329.11756449024
7,210101.9063838252
1114,247862.37533562435
2418,269473.53021990287
291,125822.48008367757
18,354211.9051183819
39,376624.1386155249
1001,250646.30961183738
2442,226894.3095172725
616,126215.3117929302
2680,77090.42605609843
1414,116809.918805257
289,138762.12503450664
40,225058.51612312798
860,122400.64507894122
409,134080.4678396044
673,132262.0792390702
2427,174700.5301859448
2036,193977.24130310072
2564,143344.18451821743
642,157187.54529557234
1008,191955.833741702
1908,155675.4724384245
2519,210708.85700034903
1369,91971.25293817332
2855,163105.5036581101
712,93056.93720655562
1943,99388.34566165817
1958,131723.14202960223
107,171971.46539649396
2295,207911.50375804055
704,96063.91443159455
676,125822.93208214174
259,184424.29524010254
93,294439.4944113996
106,238811.17346592332
2315,171694.48852374713
1050,113401.94811860718
1095,220775.1335109333
2709,139969.07561164262
758,145540.9869203462
1496,147213.54527348306
2370,111436.36510493468
2458,272072.3017405173
2733,138872.6279307221
161,283254.187919757
726,143098.98930995207
845,210555.55531505414
947,253644.4279854035
2232,92384.77468073303
2563,146512.36406175018
2299,147554.16038224412
211,113926.73979471259
605,147343.10822484942
1478,206907.519330367
2247,251940.24537109374
2274,196327.90545696387
2869,207129.69416175832
967,216854.00171516882
2656,105511.93636708467
667,187445.8973389529
1042,108223.02788203568
2023,167486.8028171262
2447,419120.57918732543
2055,122467.58492993136
2275,286617.46968885814
2204,155503.47385192712
1563,252262.999261587
483,204532.00709478135
796,140978.40504560672
1526,148988.67413160438
2042,153659.40744876207
442,346629.1881593042
1693,313462.7149702999
1468,224687.2747680502
1430,189848.8362339286
2605,177281.340738717
1529,185005.18353953757
335,136108.6979686225
1287,120573.97437099689
31,96782.16044735383
